scorer,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
106,355.55123975872993,338.39143991470337,0.9999998807907104,367.29850912094116,261.6669888496399,0.9999865293502808,318.0964152812958,259.588742852211,0.9999779462814331,367.3046889305115,291.23179918527603,1.0,331.3412272334099,290.1405758857727,1.0
107,355.78317980468273,338.60898184776306,0.9999998807907104,367.39927530288696,262.16662764549255,0.9999871253967285,318.62984132766724,259.81597194075584,0.9999781847000122,367.9512755870819,291.34910356998444,1.0,331.70575419068336,290.28451204299927,1.0
108,356.4035603106022,338.78660464286804,0.9999998807907104,367.8058795928955,262.05127120018005,0.9999880790710449,319.2003560066223,260.56543123722076,0.9999817609786987,368.60827445983887,291.67443561553955,1.0,331.8426919132471,291.14320558309555,1.0
109,356.93615263700485,339.13778269290924,0.9999998807907104,368.3737380504608,262.51036977767944,0.9999887943267822,319.6095790863037,260.6802008152008,0.9999834299087524,368.9869923591614,291.8667600750923,1.0,332.11231280118227,291.213613986969,1.0
110,357.3098289966583,339.5145030617714,0.9999998807907104,368.9013555049896,262.77343130111694,0.9999878406524658,319.9994387626648,260.9595783352852,0.9999850988388062,369.86038303375244,292.27390518784523,1.0,332.5561378598213,291.6878046989441,1.0
111,357.50888180732727,339.6711363196373,0.9999998807907104,369.37938952445984,263.2040033340454,0.999985933303833,320.37850618362427,261.15781474113464,0.9999862909317017,370.20267248153687,292.5615858435631,1.0,332.6059246659279,291.746368676424,1.0
112,357.9639525413513,339.9694529231638,0.9999998807907104,369.3261287212372,264.02805519104004,0.9999872446060181,320.9709265232086,261.2910511493683,0.9999864101409912,370.30458998680115,293.4347528219223,1.0,332.9279015660286,291.86324366927147,1.0
113,358.16703724861145,340.23850490152836,0.9999998807907104,369.4200885295868,264.11769127845764,0.9999871253967285,321.1339771747589,261.5980535745621,0.9999864101409912,370.61199963092804,293.7219121456146,1.0,333.33603179454803,292.24424958229065,1.0
114,358.1993291378021,340.3694216609001,0.9999998807907104,369.6505470275879,264.33295941352844,0.9999887943267822,321.5406632423401,261.8002461194992,0.9999865293502808,370.84592401981354,293.96343982219696,1.0,333.5264803171158,292.21496576070786,1.0
115,358.22144293785095,340.4920225441456,0.9999998807907104,370.08937096595764,264.7053620815277,0.9999903440475464,321.67218255996704,262.2222385406494,0.9999867677688599,371.48449808359146,294.0680215358734,1.0,333.7897344827652,292.27522987127304,1.0
116,358.4342305660248,340.55185770988464,0.9999998807907104,370.2820111513138,264.7089922428131,0.9999897480010986,322.1725767850876,262.325719833374,0.999988317489624,371.76195530593395,294.18026876449585,1.0,334.4378774166107,292.8011837005615,1.0
117,358.3566782474518,340.53100913763046,0.9999998807907104,370.4621020555496,265.05112290382385,0.9999910593032837,322.23315393924713,262.45120096206665,0.9999887943267822,371.9216107875109,294.314608335495,1.0,334.4374620914459,292.7671590447426,1.0
118,358.78227066993713,340.85263216495514,0.9999998807907104,370.7434686422348,265.1526024341583,0.9999908208847046,322.70629596710205,262.47713136672974,0.9999886751174927,372.24405209720135,294.5463070869446,1.0,335.15504932403564,293.1257449388504,1.0
119,358.6023061275482,340.7693785429001,0.9999998807907104,370.8150061368942,265.3227412700653,0.9999912977218628,322.8074858188629,262.70241689682007,0.9999886751174927,372.35717314481735,294.57955956459045,1.0,335.1768798828125,293.1305533647537,1.0
120,358.62766909599304,340.775790810585,0.9999998807907104,371.094429731369,265.25723147392273,0.9999908208847046,323.0186523795128,262.90924191474915,0.9999874830245972,372.45101296901703,294.6474606990814,1.0,335.34227180480957,293.33801341056824,1.0
121,358.86056423187256,340.8419944047928,0.9999998807907104,371.1580731868744,265.31853723526,0.9999909400939941,323.1135513186455,262.99163460731506,0.9999872446060181,372.70926028490067,294.7511866092682,1.0,335.6175465583801,293.40554189682007,1.0
122,358.8446674346924,340.8135077357292,0.9999998807907104,371.35343289375305,265.21579933166504,0.9999910593032837,323.1899929046631,263.0576753616333,0.9999866485595703,372.7234397530556,294.7522897720337,1.0,335.5842282772064,293.41077733039856,1.0
123,358.81302309036255,340.79487639665604,0.9999998807907104,371.35120517015457,265.2068417072296,0.9999910593032837,323.1944609284401,263.0466275215149,0.9999873638153076,372.8422360420227,294.8059952259064,1.0,335.59759044647217,293.42144536972046,1.0
124,358.8191363811493,340.7877857685089,0.9999998807907104,371.4270073771477,265.0997304916382,0.9999899864196777,323.2076606750488,263.0361602306366,0.9999868869781494,372.8255464434624,294.7742078304291,1.0,335.5476415157318,293.40075278282166,1.0
125,359.071923494339,340.8905797600746,0.9999998807907104,371.6970242857933,265.0988185405731,0.9999898672103882,323.2480070590973,263.0437822341919,0.9999866485595703,372.96701949834824,294.70939326286316,1.0,335.59173035621643,293.40024507045746,1.0
126,358.99217081069946,340.26212191581726,0.9999998807907104,371.6738269329071,264.90503454208374,0.9999884366989136,323.28737169504166,262.99570751190186,0.9999864101409912,372.960091650486,294.57147312164307,1.0,335.7433247566223,293.23908483982086,1.0
127,358.98400473594666,340.2533430457115,0.9999998807907104,371.72852179408073,264.79289197921753,0.9999878406524658,323.24469578266144,262.9825210571289,0.9999866485595703,372.96217906475067,294.56289935112,1.0,335.72248458862305,293.234925866127,1.0
128,358.8017518520355,339.74589905142784,0.9999998807907104,371.7314540743828,264.61996388435364,0.9999877214431763,323.18703132867813,262.86688590049744,0.9999871253967285,372.94055795669556,294.48989748954773,1.0,335.3235785961151,292.81280452013016,1.0
129,358.7685489654541,339.6976480484009,0.9999998807907104,371.6986440420151,264.34732460975647,0.9999876022338867,323.23094069957733,262.6372513771057,0.9999889135360718,372.9213017821312,294.0395941734314,1.0,335.04680252075195,292.5015305876732,1.0
130,358.0098338127136,338.7419022321701,0.9999998807907104,371.6139098703861,264.235582113266,0.9999871253967285,323.21235859394073,262.23603796958923,0.9999901056289673,372.7949711084366,293.8872208595276,1.0,334.91543793678284,292.406746417284,1.0
131,357.7359050512314,338.3724035024643,0.9999998807907104,371.4586623311043,264.0396783351898,0.999987006187439,323.11433869600296,261.88580107688904,0.9999905824661255,372.7620930671692,293.6699550151825,1.0,334.39090371131897,291.5327525436878,1.0
132,357.2352650165558,338.0060398578644,0.9999998807907104,371.4859191775322,263.7875232696533,0.9999866485595703,322.9295438528061,261.51797461509705,0.9999910593032837,372.40424486994743,293.11918902397156,1.0,334.0388412475586,291.27616250514984,1.0
133,356.8053190112114,337.6048619747162,0.9999998807907104,371.3298894762993,263.5538101196289,0.9999853372573853,322.92236149311066,260.87989670038223,0.9999912977218628,372.24123384058475,292.8785763978958,1.0,334.0378918647766,290.51423811912537,1.0
134,356.2802093923092,337.1883430480957,0.9999998807907104,371.39869087934494,262.7111155986786,0.9999842643737793,322.5807912349701,260.62336987257004,0.9999908208847046,371.76351127028465,292.28368604183197,1.0,333.8548789024353,290.10446417331696,1.0
135,355.6630647480488,336.5949659347534,0.9999997615814209,371.3431661725044,262.56938433647156,0.9999849796295166,322.4190264940262,260.12084014713764,0.999991774559021,371.45610868930817,292.16835257411003,1.0,333.8822281360626,289.4745044708252,1.0
136,355.29685711860657,336.3014621734619,0.9999997615814209,371.02511316537857,262.07092332839966,0.9999871253967285,322.3245849609375,259.72121545672417,0.9999918937683105,371.19402545690536,291.9218907132745,1.0,333.7390556335449,289.09512996673584,1.0
137,354.58613753318787,335.8492934703827,0.9999996423721313,370.8777393102646,262.0075764656067,0.9999880790710449,322.25620663166046,259.1276348233223,0.999990701675415,370.7783064842224,291.5269957482815,1.0,333.2933669090271,288.2819881439209,1.0
138,354.28318536281586,335.6594469547272,0.9999996423721313,370.8783973455429,261.3632103204727,0.999988317489624,321.98966360092163,258.6465059518814,0.999988317489624,370.6370167732239,291.2786087989807,1.0,333.17294216156006,287.5946135520935,1.0
139,353.8239252567291,335.30137062072754,0.9999996423721313,370.7313508987427,261.18644773960114,0.9999891519546509,321.75672578811646,257.8398678302765,0.9999858140945435,369.8214178085327,290.4927730560303,1.0,332.7810527086258,287.03350162506104,1.0
140,353.42327666282654,334.8850772380829,0.9999996423721313,370.3091412782669,260.63100522756577,0.9999903440475464,321.468056678772,257.32954716682434,0.9999825954437256,369.70057821273804,290.27307748794556,1.0,332.5678884983063,286.63301253318787,1.0
141,352.98756885528564,334.3883080482483,0.9999996423721313,370.1297367811203,260.2105111181736,0.9999901056289673,321.22139382362366,256.9767255783081,0.9999780654907227,368.97933197021484,289.48360776901245,1.0,331.8861520141363,286.16279435157776,1.0
142,352.42439699172974,333.7362345457077,0.9999996423721313,369.9928562641144,259.3655401468277,0.99998939037323,320.89067029953003,256.58474040031433,0.9999724626541138,368.8266234397888,289.1711235046387,1.0,331.7208516597748,285.7438521385193,1.0
143,351.92717123031616,333.1639384031296,0.9999995231628418,369.6205325126648,258.7592918872833,0.9999885559082031,320.60980701446533,255.9034857749939,0.999963641166687,368.31504797935486,288.3807249069214,1.0,331.3524498939514,285.41646802425385,1.0
144,351.3339982032776,332.4199971854687,0.9999992847442627,369.3678891658783,258.2100645303726,0.999987006187439,320.1415493488312,255.5872368812561,0.999955415725708,367.9623727798462,287.7372307777405,1.0,330.8505115509033,285.34662437438965,1.0
145,350.9308776855469,331.7626077979803,0.999998927116394,369.24725246429443,257.7139091491699,0.9999858140945435,319.6836447715759,254.89230012893677,0.999932050704956,367.75325441360474,287.33702397346497,1.0,330.1758508682251,285.2459421157837,1.0
146,350.489866733551,331.37481212615967,0.9999984502792358,368.97160959243774,257.0199673175812,0.9999830722808838,319.1951336860657,254.50295209884644,0.9999042749404907,367.4840316772461,286.5381774902344,1.0,329.907696723938,284.6267320513725,1.0
147,350.1977815628052,330.7128738164902,0.9999974966049194,368.62276697158813,256.3084080219269,0.9999765157699585,318.6819202899933,253.08329224586487,0.9999233484268188,367.24819803237915,285.9535722732544,1.0,329.563570022583,284.34871792793274,1.0
148,349.6906418800354,330.5045713186264,0.9999960660934448,368.56744027137756,255.72609400749207,0.9999728202819824,318.6404149532318,252.62811774015427,0.9999294281005859,366.8661832809448,285.2954057455063,1.0,329.20768547058105,283.831846550107,1.0
149,349.87856006622314,329.8495478630066,0.999995231628418,368.33613443374634,255.3753342628479,0.9999758005142212,318.170663356781,252.31673511862755,0.9999402761459351,366.386878490448,284.71211272478104,1.0,328.7278141975403,283.5425445139408,1.0
150,349.31749427318573,329.54980754852295,0.9999966621398926,367.84347677230835,254.73790907859802,0.9999744892120361,317.9757561683655,252.01782045140862,0.9999438524246216,366.0564341545105,284.38815796375275,1.0,328.2917699813843,283.06350070238113,1.0
151,348.88344490528107,329.5781555175781,0.9999967813491821,367.44815969467163,254.22896766662598,0.9999737739562988,317.72102558612823,251.66820245981216,0.9999427795410156,365.42929339408875,283.8066369444132,1.0,327.7839078903198,282.6096521615982,1.0
152,348.1592213064432,329.58748722076416,0.9999966621398926,367.07420539855957,254.03972339630127,0.9999715089797974,317.38929176330566,251.18900460004807,0.9999392032623291,365.1616042852402,283.9140393733978,1.0,327.9327254295349,281.99266290664673,1.0
153,347.50542664527893,329.46528911590576,0.9999967813491821,366.63163900375366,253.75072383880615,0.9999657869338989,316.97666412591934,250.79195165634155,0.9999350309371948,364.6345576643944,283.6183502972126,1.0,327.38869285583496,281.5189599990845,1.0
154,346.7021038532257,329.3180284500122,0.999996542930603,366.5204770565033,253.5128471851349,0.9999663829803467,316.52951085567474,250.14138340950012,0.9999179840087891,364.1550760567188,283.5559800565243,1.0,326.73217725753784,281.27326917648315,1.0
155,346.1347105503082,329.13592767715454,0.9999967813491821,366.1741073131561,253.19395077228546,0.9999736547470093,316.20785073935986,249.5603334903717,0.9999008178710938,363.7583458125591,283.64111495018005,1.0,326.10765314102173,280.9900236129761,1.0
156,345.7518105506897,329.12571716308594,0.9999961853027344,365.7361524105072,252.80961817502975,0.9999781847000122,315.7672512680292,249.24529457092285,0.9998900890350342,363.1393256187439,283.66244238615036,1.0,325.4458827972412,280.79710626602173,1.0
157,344.61696100234985,329.6415297985077,0.9999948740005493,365.4693297147751,252.55250775814056,0.9999810457229614,315.5815186202526,248.74773240089417,0.9998792409896851,362.9646952152252,283.6281361877918,1.0,325.0695753097534,280.64999437332153,1.0
158,343.89543557167053,329.0475182533264,0.9999978542327881,364.83367395401,251.96233690157533,0.9999817609786987,314.9019591808319,249.1232762336731,0.9998762607574463,362.4443665742874,283.48682671785355,1.0,324.4343618154526,280.46838092803955,1.0
159,343.9065899848938,328.94566106796265,0.9999982118606567,364.42185071110725,251.63439637422562,0.9999833106994629,314.4196720123291,249.07595443725586,0.9998717308044434,361.87796211242676,283.30746096372604,1.0,324.20468567311764,280.60045194625854,1.0
160,342.4331331253052,329.903094291687,0.9999988079071045,363.8237803131342,251.18740284442902,0.999982476234436,314.11259949207306,248.82335424423218,0.9998716115951538,361.060209274292,283.27662366628647,1.0,323.2414586544037,280.63399934768677,1.0
161,342.51746368408203,329.7483699321747,0.9999986886978149,363.0377618074417,250.84148561954498,0.9999803304672241,313.6352016925812,248.9794201850891,0.9998342990875244,360.62275218963623,282.99827921390533,1.0,322.70138227939606,281.06592655181885,1.0
162,341.3785253763199,329.72515177726746,0.9999991655349731,362.44706881046295,250.5734498500824,0.9999788999557495,312.86552810668945,249.0688078403473,0.9998251795768738,360.03697204589844,283.3219732642174,1.0,322.25344693660736,281.2849884033203,1.0
163,340.8990371823311,329.8154807090759,0.9999992847442627,361.9471263885498,250.40360355377197,0.9999743700027466,312.9406247138977,248.85735177993774,0.999839186668396,359.6002027988434,283.4642479419708,1.0,321.76680278778076,281.5426936149597,1.0
164,340.44161143898964,329.9546341896057,0.9999991655349731,361.4000930786133,250.38429939746857,0.9999709129333496,312.52329540252686,248.9514923095703,0.9998586177825928,359.2555854320526,283.7110980451107,1.0,321.5949158668518,281.5646958351135,1.0
165,339.9131384566426,330.3118863105774,0.9999991655349731,360.9153780937195,250.348118185997,0.9999732971191406,312.62069177627563,249.01647853851318,0.9998407363891602,358.92041182518005,283.84919875860214,1.0,321.0562644004822,281.71359729766846,1.0
166,339.5997506082058,330.5847271680832,0.9999992847442627,360.685341835022,250.58152449131012,0.9999779462814331,312.29127502441406,249.2116551399231,0.9998677968978882,358.5656123161316,284.292049407959,1.0,320.94960021972656,281.73579502105713,1.0
167,338.93903744220734,331.0813306570053,0.9999992847442627,360.6273398399353,251.16929721832275,0.9999788999557495,312.19061279296875,249.3944685459137,0.999872088432312,358.1624550819397,284.7842062115669,1.0,320.7704873085022,282.4196482896805,1.0
168,338.7461827993393,331.5933450460434,0.9999992847442627,360.0318880081177,251.53690561652184,0.9999856948852539,312.10019540786743,249.56667685508728,0.9998910427093506,357.81057465076447,285.37308180332184,1.0,320.38076305389404,282.6811923980713,1.0
169,338.66288113594055,331.98663087561727,0.9999992847442627,359.83389592170715,252.38827431201935,0.999988317489624,312.1072840690613,249.89664959907532,0.9998879432678223,357.66105222702026,285.744358420372,1.0,320.25613164901733,282.7586017847061,1.0
170,338.5315988063812,332.41471499204636,0.9999992847442627,359.7100546360016,252.6603502035141,0.9999878406524658,312.1025290489197,250.0364874601364,0.9998912811279297,357.3866982460022,286.27841305732727,1.0,319.77970910072327,283.3290995359421,1.0
171,338.2659764289856,333.0027701854706,0.9999994039535522,359.3191635608673,253.14323580265045,0.9999887943267822,311.84237694740295,250.37581384181976,0.9999181032180786,357.16163325309753,286.64942932128906,1.0,319.67749881744385,283.6057067513466,1.0
172,338.1342772245407,333.5182936191559,0.9999992847442627,359.0036232471466,253.71837639808655,0.9999876022338867,311.53127694129944,250.97092616558075,0.9999345541000366,356.8668214082718,286.88814210891724,1.0,319.6741931438446,283.961964700371,1.0
173,338.1592833995819,334.1540176868439,0.9999994039535522,358.82956647872925,253.97561979293823,0.9999860525131226,311.25498938560486,251.736353546381,0.999943733215332,356.8470773100853,287.4624171257019,1.0,318.96600341796875,284.9579276442528,1.0
