scorer,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
110,319.4885184764862,293.5726193189621,1.0,305.66803193092346,330.39982652664185,0.9999953508377075,356.30956622958183,331.26440727710724,0.9999992847442627,306.0823612213135,317.67426800727844,1.0,347.9333223551512,316.7389178276062,1.0
111,319.528044462204,292.7463980913162,1.0,305.3378973007202,329.52791929244995,0.9999960660934448,356.2469463944435,330.4980854988098,0.9999990463256836,305.95825839042664,317.0829631090164,1.0,347.7154877483845,315.6659197807312,1.0
112,319.33331084251404,291.99702203506604,1.0,305.3319094181061,328.7344193458557,0.9999953508377075,355.94749960675836,329.73698568344116,0.9999984502792358,305.6758794784546,316.62037003040314,1.0,347.6493408381939,314.82472801208496,1.0
113,318.97138595581055,291.3881951570511,0.9999998807907104,305.1700119972229,328.02139043807983,0.999993085861206,355.7416642010212,328.83023285865784,0.9999974966049194,305.83771276474,316.04412804171443,1.0,347.3915942311287,313.86897134780884,1.0
114,319.3051257133484,290.2181453704834,0.9999998807907104,305.10876178741455,327.2371549606323,0.9999916553497314,355.71297001838684,328.49067091941833,0.999996542930603,305.91292333602905,315.29114818573,1.0,347.4551345705986,313.5114974975586,1.0
115,319.88839769363403,289.51883602142334,0.9999998807907104,304.7692587375641,326.1139302253723,0.9999953508377075,355.3848757147789,327.67615842819214,0.9999973773956299,305.91062355041504,314.45883321762085,1.0,347.405576646328,313.10560941696167,1.0
116,320.1620490550995,288.9504556655884,0.9999997615814209,304.88391637802124,325.86879456043243,0.9999895095825195,355.1439424753189,327.1082971096039,0.9999974966049194,305.30711674690247,313.65751552581787,1.0,347.3469604253769,312.63075590133667,1.0
117,320.2924950122833,288.11500215530396,0.9999997615814209,305.0736496448517,325.52307736873627,0.9999915361404419,355.15386748313904,326.3586826324463,0.9999980926513672,305.1429991722107,313.2914071083069,1.0,347.47348767519,312.1971344947815,1.0
118,320.19667053222656,287.43018555641174,0.9999997615814209,305.0748300552368,324.9987643957138,0.9999935626983643,355.1743109822273,325.58797085285187,0.9999986886978149,304.9764721393585,312.9497971534729,1.0,347.26645106077194,311.65153431892395,1.0
119,320.26683139801025,287.0552477836609,0.9999998807907104,304.5419216156006,323.8295718282461,0.9999973773956299,355.38622772693634,325.2021026611328,0.9999994039535522,305.01154685020447,312.460985660553,1.0,346.69801330566406,311.26673460006714,1.0
120,320.6763117313385,286.41785407066345,0.9999998807907104,304.4549126625061,323.258584856987,0.9999966621398926,355.50823694467545,324.64671671390533,0.9999994039535522,305.0318133831024,311.70254373550415,1.0,346.7810459136963,310.56657004356384,1.0
121,320.78745698928833,285.65672492980957,1.0,304.429806470871,322.9882278442383,0.9999957084655762,355.4502779841423,324.45461428165436,0.9999992847442627,305.2020905017853,311.1594865322113,1.0,346.74552154541016,310.17413234710693,1.0
122,320.9612936973572,285.2612295150757,1.0,304.129421710968,322.4565817117691,0.999996542930603,355.7529931217432,324.04527093842626,0.9999994039535522,305.3690285682678,310.25331807136536,1.0,346.79908752441406,309.57844030857086,1.0
123,321.17211151123047,284.66459876298904,1.0,304.00732827186584,321.58812189102173,0.9999948740005493,355.99588401895016,323.65873751044273,0.9999994039535522,305.4959921836853,309.62448930740356,1.0,347.0155653953552,309.00486266613007,1.0
124,321.30640029907227,284.23249869048595,1.0,304.06285524368286,320.67389822006226,0.9999936819076538,356.0515312962234,323.19457614421844,0.9999994039535522,305.7363290786743,309.0840390920639,1.0,347.41677141189575,308.7157230377197,1.0
125,321.25957894325256,283.5274024307728,1.0,304.3156771659851,319.86265802383423,0.999990701675415,356.2684301137924,322.84835934638977,0.9999994039535522,305.8403811454773,308.4920501112938,1.0,347.7855944633484,308.0790411606431,1.0
126,321.57640981674194,282.89760851860046,1.0,304.7657382488251,319.53889060020447,0.9999853372573853,356.34594067931175,322.2936873435974,0.9999990463256836,306.23781514167786,308.170467838645,1.0,348.6217283606529,307.4813715815544,1.0
127,322.0777915716171,282.47771692276,1.0,304.9992799758911,318.9533591270447,0.9999885559082031,356.470584243536,321.9111604690552,0.999998927116394,306.5572956800461,307.50138434767723,1.0,348.6018980741501,306.95961809158325,1.0
128,322.6301124095917,281.88882207870483,1.0,305.3590247631073,318.6172306537628,0.9999908208847046,356.69473803043365,321.6476821899414,0.999998927116394,306.9535447359085,306.95364820957184,1.0,348.8295485973358,306.4378066062927,1.0
129,322.90068876743317,282.1086025238037,1.0,305.60329818725586,318.2496819496155,0.9999916553497314,356.8870252966881,321.4461295604706,0.9999986886978149,307.0836696624756,305.9640951156616,1.0,349.2710955142975,306.17785835266113,1.0
130,323.42316180467606,281.39743757247925,1.0,305.8846650123596,317.3080632686615,0.999994158744812,357.1918487548828,321.07393193244934,0.9999983310699463,307.67564702033997,305.2010860443115,1.0,349.60396099090576,305.79262590408325,1.0
131,324.05767146870494,280.75104999542236,1.0,306.2667671442032,316.8805657029152,0.999995231628418,357.5030617713928,320.71675300598145,0.9999978542327881,308.08107777684927,304.64894676208496,1.0,350.12414360046387,305.3764796257019,1.0
132,324.93676632642746,280.2608690261841,1.0,306.7040330171585,316.6360286474228,0.9999957084655762,357.60899126529694,320.2560625076294,0.9999973773956299,308.6308243870735,304.2643566131592,1.0,350.6349060535431,305.13646507263184,1.0
133,325.6487435102463,279.48535990715027,1.0,307.2355898618698,316.31767559051514,0.9999957084655762,357.8283542394638,320.0645546913147,0.9999973773956299,308.9769898056984,303.60388803482056,1.0,351.0233600139618,304.41818141937256,1.0
134,326.5079987049103,278.5914273262024,1.0,307.57303646206856,315.87629264593124,0.9999971389770508,358.24024629592896,319.4699604511261,0.9999982118606567,309.4018658399582,303.0722727775574,1.0,351.48636388778687,303.8289065361023,1.0
135,327.33279490470886,278.19167923927307,1.0,307.67085629701614,315.57886695861816,0.9999967813491821,358.74461483955383,319.28603649139404,0.9999978542327881,309.8564658164978,302.8186068534851,1.0,352.1642236709595,303.7185261249542,1.0
136,328.2353820800781,277.63906824588776,1.0,308.2235503643751,315.7100949883461,0.999995231628418,359.121116399765,319.1980938911438,0.9999966621398926,310.39582443237305,302.508985042572,1.0,352.65979051589966,303.31534337997437,1.0
137,329.01973247528076,277.3149063587189,1.0,308.5028597712517,315.34568750858307,0.9999934434890747,359.35547518730164,319.28802609443665,0.9999954700469971,310.7749276161194,302.25371861457825,1.0,353.2785396575928,303.2765874862671,1.0
138,330.07571041584015,277.2179329395294,1.0,309.05568063259125,315.069527387619,0.999987006187439,359.7160394191742,319.23917293548584,0.9999939203262329,311.2795214653015,301.6713378429413,1.0,353.7684717178345,302.7495951652527,1.0
139,330.81003534793854,276.7383672595024,1.0,309.4138261079788,314.8337597846985,0.9999711513519287,360.1632299423218,319.29362177848816,0.9999891519546509,311.9259979724884,301.14775919914246,1.0,354.488956451416,302.6303496360779,1.0
140,331.8114465326071,276.41279822587967,1.0,309.74300384521484,314.2535766363144,0.9999655485153198,360.678946018219,319.0804092884064,0.9999877214431763,312.3192386627197,300.672510266304,1.0,354.84988164901733,302.3571689128876,1.0
141,332.2802231311798,276.277244746685,1.0,310.39505672454834,314.2898037433624,0.9999485015869141,360.95418977737427,319.1980402469635,0.9999841451644897,312.49442529678345,300.5809062719345,1.0,355.5963325500488,302.3542981147766,1.0
142,332.6840743422508,276.0979907885194,1.0,310.4285819530487,314.35804176330566,0.9999380111694336,361.33118867874146,319.14167833328247,0.9999803304672241,313.0464277267456,300.2054140865803,1.0,355.40359902381897,302.25105810165405,1.0
143,332.96956264972687,275.9640721641481,1.0,311.00763416290283,314.0215277671814,0.9999442100524902,361.58912992477417,318.9160645008087,0.9999778270721436,313.96302032470703,300.0442959442735,1.0,355.9768542665988,302.2833766937256,1.0
144,333.1581035852432,276.2704916894436,1.0,311.2253656387329,313.4481906890869,0.9999713897705078,362.1231451034546,318.39124512672424,0.9999781847000122,314.3124085664749,299.9550706706941,1.0,356.38091853260994,302.07540559768677,1.0
145,333.36031198501587,276.50375694036484,1.0,311.67738246917725,313.0970845222473,0.9999779462814331,362.64295041561127,318.39072728157043,0.9999885559082031,314.62357473373413,299.7292654514313,1.0,356.9823217988014,302.31611919403076,1.0
146,333.63617837429047,276.699697971344,1.0,312.93286085128784,312.91804552078247,0.9999732971191406,363.16072368621826,318.4345178604126,0.9999866485595703,315.4891328215599,299.6909246444702,1.0,357.62472093105316,302.1537575721741,1.0
147,334.32122325897217,276.60695481300354,1.0,313.59711170196533,312.7244920730591,0.99997878074646,363.98514799494296,318.29078006744385,0.9999880790710449,316.35715422034264,299.38426780700684,1.0,358.3264467716217,302.34189438819885,1.0
148,335.2523720264435,276.51357966661453,1.0,314.3412230014801,312.3536448478699,0.999981164932251,364.4678635895252,318.5935926437378,0.9999864101409912,317.11259734630585,298.87043046951294,1.0,358.7025818824768,302.2066478729248,1.0
149,335.9249777793884,276.78824466466904,1.0,314.9611496925354,312.4252004623413,0.9999794960021973,364.75933849811554,318.70065999031067,0.9999839067459106,317.65096366405487,298.7860732078552,1.0,359.21559286117554,302.3396906852722,1.0
150,336.8459792137146,276.64292627573013,1.0,315.3956809639931,312.39286375045776,0.9999793767929077,365.1854798793793,318.4972505569458,0.9999836683273315,318.4004852771759,298.584593296051,1.0,359.5287437438965,302.06009101867676,1.0
151,337.03944301605225,277.15582036972046,1.0,315.31590765714645,311.8481843471527,0.9999921321868896,365.48480010032654,318.1503949165344,0.9999872446060181,318.6238522529602,298.78696155548096,1.0,359.9118318557739,302.477254152298,1.0
152,337.52957034111023,277.26570200920105,1.0,315.56605195999146,311.5840644836426,0.9999961853027344,365.6558361053467,318.2061746120453,0.9999896287918091,318.7864181995392,298.71983766555786,1.0,360.2773847579956,302.63934564590454,1.0
153,338.0902256965637,277.4739543199539,1.0,316.01682131923735,311.8424847126007,0.9999923706054688,365.8529654741287,318.0949172973633,0.9999850988388062,318.75921297073364,299.0045063495636,1.0,360.75260972976685,303.0351881980896,1.0
154,338.5615395307541,277.69358575344086,1.0,316.94468408823013,312.2130103111267,0.9999761581420898,365.94679260253906,318.2138752937317,0.9999771118164062,319.3871250152588,298.7633308172226,1.0,361.15902185440063,303.1594636440277,1.0
155,339.3522797226906,277.72425973415375,1.0,317.5172309875488,312.368061542511,0.9999721050262451,367.0786466598511,318.3243145942688,0.9999814033508301,320.01439690589905,298.89817357063293,1.0,361.754319190979,303.430424451828,1.0
156,339.95614387094975,278.17114543914795,1.0,318.0149540901184,312.2203664779663,0.9999799728393555,367.98633337020874,318.3221528530121,0.999992847442627,320.2549660205841,298.80651664733887,1.0,362.2913122177124,303.39914059638977,1.0
157,340.4403746128082,278.5766360759735,1.0,318.3883237838745,312.0718560218811,0.9999862909317017,368.4472861289978,318.5867278575897,0.9999949932098389,320.8178870677948,298.8404703140259,1.0,363.08634436130524,303.55103492736816,1.0
158,340.7480937242508,278.64503240585327,1.0,319.35052728652954,312.31651401519775,0.9999903440475464,368.87434482574463,319.13156914711,0.9999939203262329,321.54485416412354,298.62468338012695,1.0,363.60330033302307,303.5305173397064,1.0
159,341.5622225999832,278.43095564842224,1.0,319.6798038482666,311.87688851356506,0.9999957084655762,369.73008489608765,318.9036934375763,0.999997615814209,322.26580452919006,298.71458435058594,1.0,364.5064038038254,303.76821994781494,1.0
160,342.2450523376465,278.5324511528015,0.9999998807907104,320.8196864128113,312.40162563323975,0.9999963045120239,370.1560218334198,319.1374442577362,0.9999978542327881,323.04488146305084,298.57269763946533,1.0,365.1840305328369,303.84727478027344,1.0
161,342.6970913410187,278.3160626888275,0.9999997615814209,321.91097116470337,312.5531482696533,0.9999971389770508,370.9097601175308,318.9656226634979,0.9999986886978149,323.8996290937066,298.1540093421936,1.0,365.86415112018585,303.52161478996277,1.0
162,343.01439142227173,278.2458508014679,0.9999994039535522,322.53781855106354,312.26151943206787,0.9999984502792358,371.62679982185364,318.7443859577179,0.9999991655349731,324.2304411381483,298.19247817993164,1.0,366.5036029815674,303.39876341819763,1.0
163,343.6688244342804,278.01515078544617,0.9999979734420776,323.242130279541,312.21290826797485,0.999998927116394,372.40113285183907,318.4542841911316,0.9999994039535522,324.4949918091297,297.9506187438965,1.0,367.1802725791931,302.94064807891846,1.0
164,344.2389898300171,277.9062993526459,0.9999953508377075,323.632344186306,311.56863355636597,0.9999992847442627,372.943866789341,318.07261753082275,0.9999994039535522,324.86850237846375,297.8053135871887,1.0,367.85098576545715,303.0133647918701,1.0
165,344.88002157211304,277.97724521160126,0.999994158744812,324.4354672431946,311.63671946525574,0.9999991655349731,373.2168461084366,318.07377409935,0.9999992847442627,325.65623331069946,297.75158309936523,1.0,368.106951713562,302.85045337677,1.0
166,345.9060447216034,278.4858922958374,0.9999969005584717,324.7379254102707,311.5978126525879,0.9999990463256836,373.30313992500305,317.8155804872513,0.9999990463256836,325.8811320066452,297.67176818847656,1.0,368.2878646850586,302.54286885261536,1.0
167,346.5380367040634,278.29885172843933,0.9999992847442627,324.7081444263458,311.4925136566162,0.9999990463256836,373.54413855075836,317.79249680042267,0.9999985694885254,325.6998440027237,297.6264753341675,1.0,368.6153783798218,302.3516492843628,1.0
168,346.972803235054,278.25400590896606,0.9999997615814209,324.59580677747726,311.2177014350891,0.9999992847442627,373.77116107940674,317.6771514415741,0.9999980926513672,325.9415967464447,297.754412651062,1.0,369.1123604774475,301.95317482948303,1.0
169,347.39296793937683,278.05651116371155,0.9999997615814209,324.4683860838413,310.60752749443054,0.9999991655349731,373.88698410987854,317.1619577407837,0.9999978542327881,326.28818583488464,297.6375093460083,1.0,369.32477474212646,301.71407651901245,1.0
170,347.5584492981434,277.82276606559753,0.9999997615814209,324.7174354195595,310.75911235809326,0.999998927116394,373.82438480854034,317.1575220823288,0.9999973773956299,326.6823534965515,297.4393382072449,1.0,369.5841851234436,301.5228056907654,1.0
171,347.6735520064831,277.80076813697815,0.9999997615814209,324.8812186717987,310.6791408061981,0.9999990463256836,374.15439224243164,316.8655714392662,0.9999977350234985,326.99833369255066,297.2472929954529,1.0,369.853720664978,301.4316737651825,1.0
172,347.9813158288598,277.36427676677704,0.9999998807907104,324.85235488414764,310.1031844615936,0.999998927116394,374.821475982666,316.3710168004036,0.9999979734420776,327.35442447662354,297.05488204956055,1.0,370.0798101425171,301.2145366668701,1.0
173,347.98672322090715,277.26926600933075,0.9999998807907104,325.37724924087524,310.58064913749695,0.9999982118606567,374.80506229400635,316.37263041734695,0.999997615814209,327.50617575645447,297.0310411453247,1.0,370.3418517112732,301.0900948047638,1.0
174,347.8798937574029,277.0648045539856,0.9999998807907104,325.6349164247513,310.687269449234,0.9999980926513672,374.8416213989258,316.1360873579979,0.9999971389770508,327.55378341674805,296.81399631500244,1.0,370.5278902053833,300.8341194987297,1.0
175,347.8506783246994,277.11105382442474,0.9999997615814209,325.8585377931595,310.4884104728699,0.9999983310699463,374.9669439792633,316.101959861815,0.9999971389770508,327.75720858573914,296.68971967697144,1.0,370.50925636291504,300.6661797761917,1.0
176,347.88271567225456,276.80312383174896,0.9999998807907104,326.0032801628113,310.2433822154999,0.9999982118606567,375.0234067440033,315.97300531342626,0.9999967813491821,327.8347055912018,296.5809106826782,1.0,370.514301776886,300.5266042947769,1.0
177,347.9481264837086,276.7994168996811,0.9999998807907104,326.410667181015,310.3911988735199,0.9999977350234985,374.920618057251,315.90505949407816,0.9999969005584717,328.0234613418579,296.4851140975952,1.0,370.83336305618286,300.467840641737,1.0
178,347.8974622413516,276.37167981266975,1.0,326.64271068573,310.6363410949707,0.9999974966049194,374.8905084133148,316.1995981037617,0.9999957084655762,328.0544514656067,296.4202823638916,1.0,370.83275079727173,300.1856845319271,1.0
179,347.83083732426167,275.99427380785346,1.0,326.61106729507446,310.23219084739685,0.9999984502792358,375.36435437202454,315.5722160935402,0.9999969005584717,328.02188301086426,296.45883798599243,1.0,370.8053140640259,300.0246425010264,1.0
180,347.9343855381012,275.73183023929596,1.0,326.9292197227478,310.1488153934479,0.9999980926513672,375.54258704185486,315.38076561689377,0.9999969005584717,328.12213468551636,296.37073373794556,1.0,371.1537413597107,299.8444619178772,1.0
181,347.79829965531826,275.85472752153873,1.0,326.6967329978943,308.70329600572586,0.999998927116394,375.97743129730225,314.88001823425293,0.9999974966049194,328.5885577201843,295.9649486541748,1.0,371.06679517030716,299.9184603691101,1.0
182,347.7212117910385,275.58291962742805,1.0,326.9294767379761,308.61674678325653,0.9999991655349731,376.402578830719,314.6070467233658,0.9999978542327881,328.6065721511841,296.02105951309204,1.0,371.08984357118607,299.6146607398987,1.0
